OBJECTID,TRAILSYSID,TRAILNAME,ROADNAME,TRAILCLASS,TRAILSURF,TRAILSTAT,PUBACCESS,HIKE,WALK,RUN,INLINSKATE,BIKE,MTNBIKE,MOTORBIKE,ALLTERVEH,SNOWMOBILE,CROSSCSKI,EQUESTRIAN,ADAACCESS,DOGLEASH,DOGUNLEASH,NATURTRAIL,TIMEPERIOD,HORIZACCUR,SPECIALPERMIT,TRAILCOMMENTS,TRAILMARK,Shape__Length
21508,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,163.465673000425
21509,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,2009.46288788477
21510,134, ,Tunxis Forest Road,Trail,Gravel,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"August 2005, September 2005","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,247.054090489813
21511,134, ,Tunxis Forest Road,Trail,Gravel,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"August 2005, September 2005","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,250.209116267663
21512,134, ,Tunxis Forest Road,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"August 2005, September 2005","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,624.646939911952
21513,134, ,Stilman Road,Trail,Gravel,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"August 2005, September 2005","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,4467.89736725018
21514,134, ,Stilman Road,Trail,Gravel,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"August 2005, September 2005","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,60.1933612382165
21515,134, ,Stilman Road,Trail,Gravel,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"August 2005, September 2005","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,466.887251643272
21516,134, ,Tunxis Forest Road,Trail,Gravel,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"August 2005, September 2005","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,3660.64040769745
21517,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,289.330113814282
21518,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,648.014517233104
21519,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,686.674216340981
21520,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,607.852470417816
21521,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,1071.37712169123
21522,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,31.8657684751331
21523,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,837.971167618888
21524,119, ,Sherwood Island Park Road,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,632.233942298501
21525,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,268.83576467954
21526,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,563.714508182754
21527,119, ,Sherwood Island Park Road,Trail,Aggregate,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,107.463923550549
21528,119, ,Sherwood Island Park Road,Trail,Aggregate,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,362.790420059319
21529,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,99.9817726618305
21530,119, ,Sherwood Island Park Road,Trail,Aggregate,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,268.398898055318
21531,119,Sherwood Island Park Path, ,Trail,Crushed Aggregate,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,266.384614192501
21532,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,80.3788883480282
21533,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,316.368636131152
21534,119,Sherwood Island Park Path, ,Trail,Concrete,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,257.99389119788
21535,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,108.917340229649
21536,119,Sherwood Island Park Path, ,Trail,Concrete,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,272.035372635921
21537,119,Sherwood Island Park Path, ,Trail,Concrete,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,27.4518150844693
21538,119,Sherwood Island Park Path, ,Trail,Stone,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,590.745920935832
21539,119,Sherwood Island Park Path, ,Trail,Stone,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,665.70620361193
21540,119,Sherwood Island Park Path, ,Trail,Stone,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,502.728574909568
21541,119,Sherwood Island Nature Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,85.0780486803091
21542,119,Sherwood Island Nature Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,1810.77274203764
21543,119,Sherwood Island Park Path, ,Trail,Concrete,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,448.475444111432
21544,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,142.657360333402
21545,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,56.2971227318591
21546,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,412.682651135651
21547,119,Sherwood Island Park Path, ,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,195.815679853468
21548,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,1441.14027135867
21549,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,948.128965093558
21550,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,43.3532928448136
21551,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,344.99495562487
21552,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,247.491414265403
21553,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,24.9498710464117
21554,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,57.8893813509818
21555,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,84.3100678031789
21556,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,178.737263116553
21557,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,288.411476802251
21558,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,180.056938769359
21559,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,237.847652121081
21560,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,157.877674342423
21561,119, ,Sherwood Island Park Road,Trail,Asphalt,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,50.2048797803129
21562,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,White,483.805155970895
21563,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,Red Triangle,306.23217554872
21564,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,Red Triangle,256.164370774986
21565,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,Green,1377.51574323939
21566,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,Green/Yellow,813.806059644203
21567,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,Orange,1288.85537368058
21568,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,Orange,711.892398529797
21569,121,Nature Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,White Tree,1835.79666078797
21570,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,148.019595676216
21571,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,132.589204877626
21572,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,80.9523728703788
21573,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,138.88689416704
21574,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,None,192.480394800416
21575,121,Sleeping Giant Park Trail, ,Trail,Soil,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,November 2002,"Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,,White,645.650442962231
21576,119, ,Sherwood Island Park Road,Trail,Aggregate,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,328.62060066859
21577,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,150.20538538465
21578,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,79.3301880057681
21579,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,52.6052359368575
21580,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,267.562895468462
21581,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,54.2041283111768
21582,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,1425.26228580335
21583,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,453.086055919867
21584,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,1412.85968787203
21585,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,260.372416991492
21586,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,85.3173515961149
21587,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,97.377324928879
21588,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,67.7760116306318
21589,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,77.547482186966
21590,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,67.7506722795387
21591,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,76.8926918844005
21592,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,67.6092045236426
21593,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,65.240216592523
21594,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,250.43540202399
21595,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,762.928337790444
21596,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,792.631835884721
21597,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,79.8872318467356
21598,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,504.450465689349
21599,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,122.971368665375
21600,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,180.247168813218
21601,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,144.235139924037
21602,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,647.501391760508
21603,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,513.142139148942
21604,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,414.129920659795
21605,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,54.6935488714616
21606,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,392.622509527992
21607,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,91.9984918382758
21608,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,780.570336142517
21609,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,1082.03292051031
21610,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,1057.91235260385
21611,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,63.4528897163603
21612,119, ,Sherwood Island Park Road,Trail,Bituminous,Constructed,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"March 2001, March 2003","Trimble Pro XR (2-8 meter accuracy w/ PDOP=10, SNR=10, Post processed)",None,, ,1108.32722461765
